FILE,MD5SUM,TIMESTAMP
/home/wyatt/Desktop/csec620-project/PECompact/1c580fa4c9b4cbd4b2ab425a4694a2ec895badfa4c9fc771eedca4632eefb549,cfb2afa1c5c5bd4beeaf6b063f2e296c,2021-12-10 20:19:57
DECIMAL,HEXADECIMAL,ENTROPY
1997824,1997824,0.598800
2000896,2000896,0.606362
2003968,2003968,0.589261
2007040,2007040,0.617235
2010112,2010112,0.607146
2013184,2013184,0.589535
2016256,2016256,0.632058
2019328,2019328,0.624424
2022400,2022400,0.597696
2025472,2025472,0.546259
2028544,2028544,0.543015
2031616,2031616,0.538503
2034688,2034688,0.599383
2037760,2037760,0.578588
2040832,2040832,0.589607
2043904,2043904,0.600401
2046976,2046976,0.596992
2050048,2050048,0.590637
2053120,2053120,0.558862
2056192,2056192,0.535893
2059264,2059264,0.564485
2062336,2062336,0.585786
2065408,2065408,0.603127
2068480,2068480,0.564806
2071552,2071552,0.605807
2074624,2074624,0.597039
2077696,2077696,0.583449
2080768,2080768,0.563201
2083840,2083840,0.630940
2086912,2086912,0.600674
2089984,2089984,0.556879
2093056,2093056,0.591979
2096128,2096128,0.562442
2097152,2097152,0.573230
2100224,2100224,0.570030
2103296,2103296,0.573817
2106368,2106368,0.574954
2109440,2109440,0.569026
2112512,2112512,0.570587
2115584,2115584,0.570267
2118656,2118656,0.587880
2121728,2121728,0.608075
2124800,2124800,0.618172
2127872,2127872,0.575551
2130944,2130944,0.562311
2134016,2134016,0.546052
2137088,2137088,0.554524
2140160,2140160,0.635846
2143232,2143232,0.624642
2146304,2146304,0.567188
2149376,2149376,0.548695
2152448,2152448,0.577850
2155520,2155520,0.545232
2158592,2158592,0.560188
2161664,2161664,0.545287
2164736,2164736,0.556560
2167808,2167808,0.602870
2170880,2170880,0.640845
2173952,2173952,0.653177
2177024,2177024,0.673831
2180096,2180096,0.658619
2183168,2183168,0.625157
2186240,2186240,0.638924
2189312,2189312,0.658989
2192384,2192384,0.647673
2195456,2195456,0.652977
2198528,2198528,0.654020
2201600,2201600,0.653880
2204672,2204672,0.639894
2207744,2207744,0.600666
2210816,2210816,0.619603
2213888,2213888,0.585318
2216960,2216960,0.590873
2220032,2220032,0.596356
2223104,2223104,0.590199
2226176,2226176,0.588974
2229248,2229248,0.550666
2232320,2232320,0.538522
2235392,2235392,0.578703
2238464,2238464,0.510205
2241536,2241536,0.584762
2244608,2244608,0.571529
2247680,2247680,0.577188
2250752,2250752,0.586601
2253824,2253824,0.522273
2256896,2256896,0.563942
2259968,2259968,0.561718
2263040,2263040,0.609214
2266112,2266112,0.579347
